Feature ID,Taxon,Confidence
7ab620f82ed21e8a29f93a7e13a51389,d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__uncultured_bacterium,0.847475283174215
7ea891333dc9b3fd1451e13ad627d1dd,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium,0.995906318639771
00d9e75ead821633274b5460a4487f74,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae_UCG-001,0.9999903383486664
49da2429319bb8bab3d9139319699d74,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group,0.9931713363838672
59843c93469fb77a8ed369a2fd816acc,d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Chlamydiaceae; g__Chlamydia; s__Chlamydia_muridarum,0.9992132359223823
3b8fae66a7abbaa263ab111ce4384c4e,d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__uncultured; s__uncultured_bacterium,0.9999988187082224
4c366a77ac64856238bc094f75c66ed8,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus,0.999999999430424
d272bf25781448dde9031a24679a9012,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_acidifaciens,0.9819100499715383
bfdafb2b194050fbccdc99f1ba4eee15,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__uncultured_bacterium,0.9999937005061987
ffc36e27c82042664a16bcd4d380b286,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella,0.9971762872892865
a3aea2eefdb2882f03e08556a089f85c,d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__uncultured_rumen,0.7116315511585835
6cc75f1842562315972d503695b7cec9,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium,0.998297480502174
b26d5a55144a8c21c42718eff278171a,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium,0.9940524192889374
030b686c769ca2cedcafc1082e1c4f3e,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium,0.8809966941776473
df63197f644ac308bf4f1f1a30be9267,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium,0.9930109665239112
4607b7404b3f99f59b4e415b329e7a6f,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae,0.9999997264143041
e6b05a69bc7fa8dc428caa3d409c9fbb,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium,0.9998200754811312
f858bcb19c610e0187ebd60bda2d7c84,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__uncultured; s__uncultured_bacterium,0.9339788409073557
512898f314cce3e1e8a8323c36fef6e1,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium,0.7578058696809625
51cc539c1e79d7ab8e31853a7a6f4bdc,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Rodentibacter; s__Rodentibacter_pneumotropicus,0.8059435090614628
e6b14a02fb00defa9c0a9d4ddf376fac,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Muribacter; s__Muribacter_muris,0.999967926018291
a71cdb983f4aa92f7986bbba79bdf852,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__unidentified,0.9999482098306706
462b8f1780130500d37b2256e177b1e4,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium,0.9999951749666582
0d78866b62c6b1d3e84a63891e15f6ee,d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__uncultured_bacterium,0.975817292067274
ab44862dfbb39d25dd3f5f93a63244c7,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium,0.9430721519691418
735d129c85507ea387ee9982142f9eb7,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae,0.9999954465235724
db47bd2c8eac12f2ed0c5d9cffb9c49a,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides,0.9999999999938324
352e01b25b13ceaef79c9b32cf7962eb,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_acidifaciens,0.9704950200638852
7af3386ce9f9ea8460c587135b6e9663,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales,0.9950897986629258
9e499b818284bc88da1591330270d59d,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium,0.9131777824121277
dfa833b266bd2993b86feab3617b34c3,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia; s__Akkermansia_muciniphila,0.8925300475087314
1e420571471237f94376e535aaf0c1c6,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae,0.9999999320197407
a7c079da939ab8ea89e4b4531c4e0588,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group,0.7170368272970457
fbcbb5fceec946e55bb31af610d9a3fa,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__unidentified,0.9999721720466981
185f7b41fe48144b4cea20fabb4bde9e,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae,0.9999999998746743
f204a3950172870e5b0b6f4ebd0164a6,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium,0.9913189203898908
5babd46f13c4b5c951b2159f20d7a7e6,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae,0.9994493983974512
8e544370a956f46b2e130ed0cbdacdfa,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae,0.9999910447260398
cf236015f74611810a41f04f2a86358d,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__uncultured_bacterium,0.9974475527563172
b6635d67cb594473ddba9f8cfba5d13d,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_vulgatus,0.9956851994259103
c309c5de1bc33d058b30316c97635d5b,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_reuteri,0.9374658711927787
423d87d798b19f93ba66cdcd211dbf4d,d__Bacteria; p__Deferribacterota; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum,0.9999999999999972
04aa4e32e3761034fd1645d2e64928ab,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__uncultured_bacterium,0.9744160658707766
5cc4893c5f87b1bfe0b96347ad87e02e,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium,0.9780341882043782
f6928b60300af9b561be6381b2fe426f,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales,0.9998526862477022
f542df24cfe310dcfc4881206433163f,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Bergeyella; s__uncultured_bacterium,0.9931854174562855
119abe48e55a6aed35ea67e6b9f53756,d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__unidentified,0.7120772492192063
4516aa60a483dd8c7bbc57098c45f1a5,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium,0.9999986429612677
f91a3c046f65dc44d29a9406ee6ce58b,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium,0.92198153746404
85e5f4133e5ea47da3e24828bdf463f5,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-002,0.9999239097124188
fc7bca7e6ec63b7d0a2f9cd2f566a854,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Parasutterella; s__uncultured_bacterium,0.9999996850138685
9353405e6ca53fb13368824b4ce3d770,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenella; s__uncultured_bacterium,0.9999999989268531
8d98024f10d9d13a091f539bda27841d,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium,0.992911826968134
e463bc8b41f35c0fcd7d34181498569d,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium,0.993064151186578
02b6a4e76404aa80af20252ab6d8edf5,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae,0.9999957368346284
d33d84f90d2924040cf2eb66c7abe2fc,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_murinus,0.8260783692768005
3aed6d9b5d729b0369458ad74241dc60,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__F082; g__F082; s__uncultured_bacterium,0.9949075495034668
cfb946b0c8f367312996672179420e16,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__unidentified,0.999967458832579
63ddde4194b7d4a9f30617e09695aa7b,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Rodentibacter; s__Rodentibacter_heylii,0.9541692421366867
370f8e2c42065b39909e04ccbaec4a68,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__uncultured_Clostridiales,0.9733328449894982
c4c0f4e4597b42587be70791239ed294,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculum,0.9999998516759314
a442b05f63d898d4aa522297b8e79115,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_reuteri,0.7029101901316642
39d860c9fbdf1406c3a88bdeb713bc60,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas,0.9995968091059421
09bd911864eedffdd74dffeed742781a,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__Butyricicoccus; s__uncultured_bacterium,0.9999510605863925
2a6d79050cde424487c0b0d27cf1c00a,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium,0.7510078625446642
77b9851880c51f6bd7f9f7d9eefee583,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides,0.9999999852652408
37813fcb26e403a27947453aecedcf55,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium,0.9962064268304437
4b0ae96ba7d2990898244875daeb029c,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__uncultured; s__uncultured_bacterium,0.7390459225529034
ccb5f0d24f2eb1e265eec4b55b82700f,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium,0.7451688532118332
a2dea9943b2a9ae43cafdf4239ad74ba,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium,0.9341497044208338
eea3df3fe6b2f8062b0069106b821708,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides,0.9999996506789861
b6a1cfc87c3ffa7f96227d4a372d8dd7,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__uncultured_bacterium,0.718720801404727
11aa31aecc4289432c4d35b7b50b232c,d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__unidentified,0.9999343736482064
40b6b949c5e42b864ea5782bd4a43968,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium,0.7098583487858323
c6fdf631c16099e62a83c66db8a7a6f1,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum,0.9999906320253421
33fc14d313845111ce704f48301dfdae,d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__unidentified,0.9958120397139096
3c118102f97c7b184f46f5a5328dafb1,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__Clostridiales_bacterium,0.9977334681266111
42690539aa399c812b99bc18ad34b6b7,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium,0.9951151901475747
7e277ef80cf288fd50b26bd8871b3092,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter; s__uncultured_bacterium,0.9214677427018274
3543ed4b9749213bf265d9d6b823639f,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_reuteri,0.965618272433892
1410f29a14092305acb6effe7140dc9e,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae_UCG-001; s__uncultured_bacterium,0.7367839295820077
752badc29ee23d343093daf2f3c2bf3d,d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__uncultured_Clostridia,0.950633279506303
25e847d3fdcd57ed7f37169842b66d54,d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__uncultured_bacterium,0.9488295428386282
16cd2aac20c25e86ac42480fb9d61b14,d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__unidentified,0.9935905992860958
d6a391543ae952d8dcdcb466ac8655c2,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter; s__uncultured_bacterium,0.8483381951116659
09d82c8caa113c7480aa3d49d5983110,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__Candidatus_Saccharimonas; s__uncultured_bacterium,0.9959928593382498
2dd3d28b8bcefe0b263b3d6caf8b29a6,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Megasphaera; s__Megasphaera_elsdenii,0.9915607484639378
0f3d5ab93a1bdff74c4c3fbe0ad3206b,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-006; s__uncultured_bacterium,0.9936950095215615
2f84e0f713ad12b7f80d875da9bd194a,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__Butyricicoccus; s__uncultured_bacterium,0.9996900661383286
2849faa25200d507b6e0718fa0e7cd12,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__Candidatus_Saccharimonas; s__uncultured_bacterium,0.9919004803870067
68fa6eb93675602681b474cb0ce9048b,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__Lachnospiraceae_bacterium,0.9999999534116466
cd33d521d1dfcb297336e993ca998d2d,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium,0.9628488816345835
c0a472775f09ea4c7c8618c1cccaddfd,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__A2; s__uncultured_bacterium,0.9999977117026366
e59eee9966629f136b8a5a48c7e64728,d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__uncultured_bacterium,0.9167558187712205
e88fbe73f0a4f32e9da4fc8c8b761cf4,d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__uncultured_Campylobacter,0.9963634366705025
2d257553a6e4a29d1049474d2805c1fb,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium; s__Dorea_sp.,0.953276378173592
6622005b4456a2cec61c948ba7a4a8f1,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae,0.999995886970689
9cc337f420cce5fb3be02ba11648f833,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium,0.8594455345514829
5e17a5cb4962111829d5a3162b84253a,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__unidentified,0.885744176692586
